Precision,Recall,F1,Precision@20%,Recall@20%,F1@20%,PofB@20%,PMI@20%,IFA
1.0,0.509070553227367,0.5132924449674663,0.6509211758918668,0.5534471598317127,0.6405615164135751,0.5534471598317127,-0.09632224167817152,-0.7447941871421909
0.509070553227367,1.0,0.999971710963554,-0.17853349266012764,0.2878344512476953,-0.0719718191235315,0.2878344512476953,-0.014948889775083109,-0.427970221723996
0.5132924449674663,0.999971710963554,1.0,-0.17515511277983278,0.2908045146608817,-0.06773855933229368,0.2908045146608817,-0.01539486074450686,-0.43143727251802894
0.6509211758918668,-0.17853349266012764,-0.17515511277983278,1.0,0.5074598315927394,0.8707213028645855,0.5074598315927394,-0.04565136476466897,-0.46903096040194403
0.5534471598317127,0.2878344512476953,0.2908045146608817,0.5074598315927394,1.0,0.8095869729168431,1.0,0.6055450792149493,-0.4306695494681127
0.6405615164135751,-0.0719718191235315,-0.06773855933229368,0.8707213028645855,0.8095869729168431,1.0,0.8095869729168431,0.31743282182192406,-0.4911598302489758
0.5534471598317127,0.2878344512476953,0.2908045146608817,0.5074598315927394,1.0,0.8095869729168431,1.0,0.6055450792149493,-0.4306695494681127
-0.09632224167817152,-0.014948889775083109,-0.01539486074450686,-0.04565136476466897,0.6055450792149493,0.31743282182192406,0.6055450792149493,1.0,0.1805369265747755
-0.7447941871421909,-0.427970221723996,-0.43143727251802894,-0.46903096040194403,-0.4306695494681127,-0.4911598302489758,-0.4306695494681127,0.1805369265747755,1.0
